date,facility_id,service_level,parcel_volume,weather_severity,promotion_index,holiday_flag,day_of_week,opening_backlog
2024-08-24,SOUTH-02,priority,6543,0.18,0.106,0,5,611
2024-08-24,SOUTH-02,economy,5875,0.201,0.193,0,5,262
2024-08-24,WEST-01,standard,7838,0.177,0.35,0,5,458
2024-08-24,WEST-01,priority,6656,0.081,0.0,0,5,665
2024-08-24,WEST-01,economy,6419,0.251,0.281,0,5,89
2024-08-25,NORTH-01,standard,5816,0.047,0.182,0,6,353
2024-08-25,NORTH-01,priority,4877,0.116,0.225,0,6,363
2024-08-25,NORTH-01,economy,3889,0.203,0.121,0,6,245
2024-08-25,NORTH-02,standard,6324,0.405,0.239,0,6,275
2024-08-25,NORTH-02,priority,6012,0.007,0.238,0,6,376
2024-08-25,NORTH-02,economy,5005,0.136,0.033,0,6,472
2024-08-25,CENTRAL-01,standard,6935,0.099,0.089,0,6,311
2024-08-25,CENTRAL-01,priority,5431,0.393,0.141,0,6,348
2024-08-25,CENTRAL-01,economy,5703,0.134,0.24,0,6,481
2024-08-25,SOUTH-01,standard,6777,0.202,0.113,0,6,332
2024-08-25,SOUTH-01,priority,6130,0.356,0.23,0,6,252
2024-08-25,SOUTH-01,economy,5399,0.365,0.161,0,6,527
2024-08-25,SOUTH-02,standard,7203,0.119,0.124,0,6,238
2024-08-25,SOUTH-02,priority,6307,0.218,0.089,0,6,284
2024-08-25,SOUTH-02,economy,6120,0.11,0.083,0,6,344
2024-08-25,WEST-01,standard,7872,0.186,0.338,0,6,488
2024-08-25,WEST-01,priority,7118,0.266,0.145,0,6,396
2024-08-25,WEST-01,economy,6179,0.204,0.103,0,6,367
2024-08-26,NORTH-01,standard,7677,0.0,0.27,0,0,430
2024-08-26,NORTH-01,priority,5318,0.26,0.236,0,0,450
2024-08-26,NORTH-01,economy,5414,0.129,0.333,0,0,451
2024-08-26,NORTH-02,standard,6912,0.159,0.326,0,0,527
2024-08-26,NORTH-02,priority,6337,0.255,0.182,0,0,290
2024-08-26,NORTH-02,economy,5712,0.0,0.236,0,0,491
2024-08-26,CENTRAL-01,standard,7737,0.222,0.246,0,0,116
2024-08-26,CENTRAL-01,priority,7087,0.254,0.123,0,0,463
2024-08-26,CENTRAL-01,economy,5603,0.252,0.128,0,0,296
2024-08-26,SOUTH-01,standard,7236,0.0,0.103,0,0,224
2024-08-26,SOUTH-01,priority,7156,0.194,0.193,0,0,334
2024-08-26,SOUTH-01,economy,6233,0.066,0.125,0,0,359
2024-08-26,SOUTH-02,standard,8172,0.0,0.206,0,0,470
2024-08-26,SOUTH-02,priority,7831,0.286,0.176,0,0,166
2024-08-26,SOUTH-02,economy,7316,0.121,0.238,0,0,621
2024-08-26,WEST-01,standard,8348,0.385,0.174,0,0,315
2024-08-26,WEST-01,priority,7750,0.123,0.117,0,0,302
2024-08-26,WEST-01,economy,7886,0.228,0.286,0,0,377
2024-08-27,NORTH-01,standard,6368,0.302,0.178,0,1,358
2024-08-27,NORTH-01,priority,5985,0.156,0.202,0,1,272
2024-08-27,NORTH-01,economy,5514,0.087,0.174,0,1,307
2024-08-27,NORTH-02,standard,7573,0.044,0.25,0,1,168
2024-08-27,NORTH-02,priority,6184,0.341,0.133,0,1,502
2024-08-27,NORTH-02,economy,5673,0.378,0.23,0,1,185
2024-08-27,CENTRAL-01,standard,8133,0.0,0.22,0,1,326
2024-08-27,CENTRAL-01,priority,6428,0.148,0.105,0,1,501
2024-08-27,CENTRAL-01,economy,7149,0.206,0.132,0,1,222
2024-08-27,SOUTH-01,standard,7519,0.246,0.066,0,1,423
2024-08-27,SOUTH-01,priority,6858,0.281,0.129,0,1,352
2024-08-27,SOUTH-01,economy,6808,0.05,0.201,0,1,436
2024-08-27,SOUTH-02,standard,8662,0.172,0.135,0,1,562
2024-08-27,SOUTH-02,priority,8012,0.35,0.18,0,1,370
2024-08-27,SOUTH-02,economy,7435,0.156,0.246,0,1,368
2024-08-27,WEST-01,standard,8415,0.054,0.134,0,1,639
2024-08-27,WEST-01,priority,7392,0.271,0.089,0,1,308
2024-08-27,WEST-01,economy,7881,0.113,0.137,0,1,300
2024-08-28,NORTH-01,standard,4628,0.455,0.075,0,2,521
2024-08-28,NORTH-01,priority,4940,0.339,0.135,0,2,376
2024-08-28,NORTH-01,economy,3134,0.196,0.046,0,2,172
2024-08-28,NORTH-02,standard,5870,0.398,0.298,0,2,241
2024-08-28,NORTH-02,priority,5637,0.213,0.185,0,2,45
2024-08-28,NORTH-02,economy,4440,0.559,0.241,0,2,226
2024-08-28,CENTRAL-01,standard,6403,0.298,0.19,0,2,427
2024-08-28,CENTRAL-01,priority,6158,0.166,0.182,0,2,405
2024-08-28,CENTRAL-01,economy,4618,0.215,0.261,0,2,222
2024-08-28,SOUTH-01,standard,6609,0.183,0.092,0,2,532
2024-08-28,SOUTH-01,priority,5886,0.162,0.004,0,2,363
2024-08-28,SOUTH-01,economy,5862,0.185,0.194,0,2,339
2024-08-28,SOUTH-02,standard,7104,0.037,0.115,0,2,358
2024-08-28,SOUTH-02,priority,6973,0.263,0.182,0,2,343
2024-08-28,SOUTH-02,economy,5993,0.361,0.204,0,2,432
2024-08-28,WEST-01,standard,7342,0.099,0.0,0,2,489
2024-08-28,WEST-01,priority,6713,0.19,0.139,0,2,146
2024-08-28,WEST-01,economy,6116,0.351,0.133,0,2,282
2024-08-29,NORTH-01,standard,5109,0.331,0.221,0,3,473
2024-08-29,NORTH-01,priority,4774,0.163,0.101,0,3,229
2024-08-29,NORTH-01,economy,4450,0.021,0.212,0,3,387
2024-08-29,NORTH-02,standard,5157,0.214,0.194,0,3,230
2024-08-29,NORTH-02,priority,5340,0.248,0.048,0,3,173
2024-08-29,NORTH-02,economy,5237,0.182,0.279,0,3,115
2024-08-29,CENTRAL-01,standard,7688,0.282,0.296,0,3,467
2024-08-29,CENTRAL-01,priority,6664,0.016,0.185,0,3,357
2024-08-29,CENTRAL-01,economy,5142,0.305,0.083,0,3,35
2024-08-29,SOUTH-01,standard,6802,0.066,0.15,0,3,227
2024-08-29,SOUTH-01,priority,6283,0.12,0.176,0,3,375
2024-08-29,SOUTH-01,economy,6070,0.268,0.123,0,3,243
2024-08-29,SOUTH-02,standard,7036,0.411,0.239,0,3,356
2024-08-29,SOUTH-02,priority,7160,0.205,0.198,0,3,233
2024-08-29,SOUTH-02,economy,5733,0.232,0.0,0,3,526
2024-08-29,WEST-01,standard,7798,0.01,0.022,0,3,580
2024-08-29,WEST-01,priority,6163,0.219,0.0,0,3,376
2024-08-29,WEST-01,economy,6696,0.038,0.161,0,3,322
2024-08-30,NORTH-01,standard,5936,0.398,0.197,0,4,468
2024-08-30,NORTH-01,priority,4816,0.162,0.134,0,4,406
2024-08-30,NORTH-01,economy,4253,0.102,0.288,0,4,333
2024-08-30,NORTH-02,standard,6886,0.153,0.114,0,4,333
2024-08-30,NORTH-02,priority,5358,0.143,0.097,0,4,328
2024-08-30,NORTH-02,economy,5088,0.046,0.116,0,4,455
2024-08-30,CENTRAL-01,standard,6275,0.183,0.155,0,4,307
2024-08-30,CENTRAL-01,priority,5452,0.07,0.025,0,4,452
2024-08-30,CENTRAL-01,economy,5042,0.129,0.122,0,4,480
2024-08-30,SOUTH-01,standard,6953,0.069,0.172,0,4,396
2024-08-30,SOUTH-01,priority,6546,0.209,0.155,0,4,372
2024-08-30,SOUTH-01,economy,4714,0.389,0.154,0,4,398
2024-08-30,SOUTH-02,standard,7136,0.227,0.153,0,4,140
2024-08-30,SOUTH-02,priority,6745,0.0,0.282,0,4,498
2024-08-30,SOUTH-02,economy,6386,0.0,0.066,0,4,359
2024-08-30,WEST-01,standard,7567,0.245,0.149,0,4,325
2024-08-30,WEST-01,priority,8021,0.037,0.262,0,4,295
2024-08-30,WEST-01,economy,6701,0.048,0.122,0,4,359
2024-08-31,NORTH-01,standard,5458,0.24,0.146,0,5,633
2024-08-31,NORTH-01,priority,5774,0.117,0.281,0,5,413
2024-08-31,NORTH-01,economy,4274,0.0,0.152,0,5,310
2024-08-31,NORTH-02,standard,6599,0.052,0.211,0,5,518
2024-08-31,NORTH-02,priority,5458,0.134,0.065,0,5,554
2024-08-31,NORTH-02,economy,4694,0.188,0.186,0,5,260
2024-08-31,CENTRAL-01,standard,6513,0.259,0.142,0,5,436
2024-08-31,CENTRAL-01,priority,5465,0.222,0.195,0,5,234
2024-08-31,CENTRAL-01,economy,4969,0.175,0.149,0,5,357
2024-08-31,SOUTH-01,standard,7469,0.289,0.245,0,5,246
2024-08-31,SOUTH-01,priority,6366,0.04,0.127,0,5,342
2024-08-31,SOUTH-01,economy,5847,0.114,0.126,0,5,195
2024-08-31,SOUTH-02,standard,7476,0.461,0.152,0,5,334
2024-08-31,SOUTH-02,priority,6973,0.249,0.158,0,5,365
2024-08-31,SOUTH-02,economy,6127,0.366,0.031,0,5,378
2024-08-31,WEST-01,standard,8797,0.058,0.306,0,5,195
2024-08-31,WEST-01,priority,7332,0.201,0.206,0,5,581
2024-08-31,WEST-01,economy,7317,0.337,0.171,0,5,511
2024-09-01,NORTH-01,standard,6072,0.138,0.106,0,6,267
2024-09-01,NORTH-01,priority,5116,0.131,0.131,0,6,310
2024-09-01,NORTH-01,economy,4415,0.022,0.243,0,6,554
2024-09-01,NORTH-02,standard,6355,0.216,0.251,0,6,528
2024-09-01,NORTH-02,priority,5798,0.248,0.169,0,6,652
2024-09-01,NORTH-02,economy,4863,0.148,0.214,0,6,386
2024-09-01,CENTRAL-01,standard,6150,0.185,0.0,0,6,484
2024-09-01,CENTRAL-01,priority,6058,0.088,0.224,0,6,338
2024-09-01,CENTRAL-01,economy,5334,0.289,0.204,0,6,461
2024-09-01,SOUTH-01,standard,6511,0.204,0.018,0,6,158
2024-09-01,SOUTH-01,priority,6651,0.259,0.222,0,6,438
2024-09-01,SOUTH-01,economy,5309,0.296,0.024,0,6,169
2024-09-01,SOUTH-02,standard,7946,0.137,0.279,0,6,497
2024-09-01,SOUTH-02,priority,6665,0.158,0.071,0,6,513
2024-09-01,SOUTH-02,economy,5888,0.229,0.023,0,6,127
2024-09-01,WEST-01,standard,7047,0.277,0.095,0,6,489
2024-09-01,WEST-01,priority,7980,0.247,0.169,0,6,495
2024-09-01,WEST-01,economy,6478,0.103,0.192,0,6,526
2024-09-02,NORTH-01,standard,5870,0.214,0.18,0,0,363
2024-09-02,NORTH-01,priority,5659,0.173,0.068,0,0,402
2024-09-02,NORTH-01,economy,4973,0.179,0.037,0,0,273
2024-09-02,NORTH-02,standard,6713,0.203,0.157,0,0,327
2024-09-02,NORTH-02,priority,6484,0.188,0.227,0,0,545
2024-09-02,NORTH-02,economy,6260,0.316,0.27,0,0,555
2024-09-02,CENTRAL-01,standard,8029,0.042,0.202,0,0,588
2024-09-02,CENTRAL-01,priority,6889,0.088,0.203,0,0,608
2024-09-02,CENTRAL-01,economy,5400,0.014,0.088,0,0,359
2024-09-02,SOUTH-01,standard,7552,0.452,0.146,0,0,472
2024-09-02,SOUTH-01,priority,7352,0.166,0.179,0,0,299
2024-09-02,SOUTH-01,economy,6992,0.169,0.209,0,0,545
2024-09-02,SOUTH-02,standard,8502,0.22,0.178,0,0,363
2024-09-02,SOUTH-02,priority,7089,0.104,0.14,0,0,441
2024-09-02,SOUTH-02,economy,6946,0.306,0.093,0,0,312
2024-09-02,WEST-01,standard,8512,0.058,0.314,0,0,281
2024-09-02,WEST-01,priority,8282,0.206,0.171,0,0,668
2024-09-02,WEST-01,economy,8080,0.087,0.104,0,0,535
2024-09-03,NORTH-01,standard,6797,0.276,0.103,0,1,480
2024-09-03,NORTH-01,priority,5815,0.203,0.103,0,1,552
2024-09-03,NORTH-01,economy,5004,0.049,0.086,0,1,280
2024-09-03,NORTH-02,standard,7191,0.178,0.227,0,1,403
2024-09-03,NORTH-02,priority,5606,0.213,0.2,0,1,476
2024-09-03,NORTH-02,economy,5847,0.081,0.115,0,1,346
2024-09-03,CENTRAL-01,standard,7169,0.238,0.161,0,1,578
2024-09-03,CENTRAL-01,priority,6954,0.265,0.174,0,1,303
2024-09-03,CENTRAL-01,economy,5793,0.441,0.063,0,1,319
2024-09-03,SOUTH-01,standard,7425,0.141,0.114,0,1,545
2024-09-03,SOUTH-01,priority,7640,0.035,0.229,0,1,363
2024-09-03,SOUTH-01,economy,5984,0.244,0.137,0,1,228
2024-09-03,SOUTH-02,standard,8281,0.259,0.198,0,1,381
2024-09-03,SOUTH-02,priority,6824,0.157,0.124,0,1,392
2024-09-03,SOUTH-02,economy,7643,0.243,0.155,0,1,288
2024-09-03,WEST-01,standard,8806,0.101,0.161,0,1,216
2024-09-03,WEST-01,priority,7069,0.252,0.17,0,1,378
2024-09-03,WEST-01,economy,6859,0.083,0.114,0,1,435
2024-09-04,NORTH-01,standard,4500,0.391,0.171,0,2,349
2024-09-04,NORTH-01,priority,5010,0.157,0.062,0,2,435
2024-09-04,NORTH-01,economy,3394,0.1,0.019,0,2,201
2024-09-04,NORTH-02,standard,5679,0.161,0.109,0,2,418
2024-09-04,NORTH-02,priority,5694,0.236,0.166,0,2,272
2024-09-04,NORTH-02,economy,4578,0.049,0.108,0,2,71
2024-09-04,CENTRAL-01,standard,6937,0.115,0.238,0,2,451
2024-09-04,CENTRAL-01,priority,5496,0.196,0.266,0,2,229
2024-09-04,CENTRAL-01,economy,4790,0.315,0.152,0,2,389
2024-09-04,SOUTH-01,standard,6461,0.127,0.083,0,2,412
2024-09-04,SOUTH-01,priority,6248,0.205,0.271,0,2,330
2024-09-04,SOUTH-01,economy,5625,0.353,0.229,0,2,161
2024-09-04,SOUTH-02,standard,7288,0.083,0.066,0,2,337
2024-09-04,SOUTH-02,priority,5853,0.372,0.024,0,2,384
2024-09-04,SOUTH-02,economy,5078,0.243,0.0,0,2,300
2024-09-04,WEST-01,standard,7589,0.343,0.301,0,2,387
2024-09-04,WEST-01,priority,7896,0.08,0.201,0,2,567
2024-09-04,WEST-01,economy,6404,0.177,0.083,0,2,537
2024-09-05,NORTH-01,standard,5283,0.132,0.005,0,3,305
2024-09-05,NORTH-01,priority,5350,0.0,0.169,0,3,563
2024-09-05,NORTH-01,economy,4955,0.02,0.208,0,3,391
2024-09-05,NORTH-02,standard,6045,0.059,0.065,0,3,372
2024-09-05,NORTH-02,priority,5403,0.113,0.253,0,3,114
2024-09-05,NORTH-02,economy,4978,0.153,0.188,0,3,369
2024-09-05,CENTRAL-01,standard,5981,0.359,0.061,0,3,544
2024-09-05,CENTRAL-01,priority,6485,0.0,0.146,0,3,520
2024-09-05,CENTRAL-01,economy,4752,0.259,0.205,0,3,487
2024-09-05,SOUTH-01,standard,7041,0.036,0.059,0,3,332
2024-09-05,SOUTH-01,priority,7010,0.205,0.184,0,3,442
2024-09-05,SOUTH-01,economy,5407,0.106,0.204,0,3,451
2024-09-05,SOUTH-02,standard,6577,0.188,0.182,0,3,107
2024-09-05,SOUTH-02,priority,6527,0.0,0.29,0,3,463
2024-09-05,SOUTH-02,economy,6079,0.103,0.131,0,3,559
2024-09-05,WEST-01,standard,8242,0.25,0.181,0,3,351
2024-09-05,WEST-01,priority,7451,0.308,0.222,0,3,384
2024-09-05,WEST-01,economy,6103,0.128,0.08,0,3,253
2024-09-06,NORTH-01,standard,5692,0.224,0.132,0,4,409
2024-09-06,NORTH-01,priority,4863,0.053,0.063,0,4,232
2024-09-06,NORTH-01,economy,3954,0.074,0.286,0,4,541
2024-09-06,NORTH-02,standard,6436,0.215,0.229,0,4,447
2024-09-06,NORTH-02,priority,5030,0.379,0.063,0,4,228
2024-09-06,NORTH-02,economy,5646,0.0,0.097,0,4,328
2024-09-06,CENTRAL-01,standard,7686,0.418,0.317,0,4,639
2024-09-06,CENTRAL-01,priority,5687,0.463,0.176,0,4,385
2024-09-06,CENTRAL-01,economy,5524,0.18,0.162,0,4,289
2024-09-06,SOUTH-01,standard,6758,0.015,0.179,0,4,312
2024-09-06,SOUTH-01,priority,6688,0.163,0.12,0,4,360
2024-09-06,SOUTH-01,economy,5482,0.319,0.166,0,4,363
2024-09-06,SOUTH-02,standard,7824,0.025,0.177,0,4,533
2024-09-06,SOUTH-02,priority,6442,0.018,0.028,0,4,539
2024-09-06,SOUTH-02,economy,5342,0.207,0.088,0,4,258
2024-09-06,WEST-01,standard,8324,0.09,0.225,0,4,303
2024-09-06,WEST-01,priority,6592,0.27,0.202,0,4,367
2024-09-06,WEST-01,economy,5745,0.221,0.163,0,4,368
2024-09-07,NORTH-01,standard,5383,0.256,0.276,0,5,276
2024-09-07,NORTH-01,priority,5047,0.155,0.173,0,5,403
2024-09-07,NORTH-01,economy,4184,0.045,0.182,0,5,288
2024-09-07,NORTH-02,standard,5563,0.385,0.038,0,5,193
2024-09-07,NORTH-02,priority,5545,0.198,0.234,0,5,332
2024-09-07,NORTH-02,economy,4999,0.339,0.176,0,5,415
2024-09-07,CENTRAL-01,standard,6137,0.0,0.144,0,5,264
2024-09-07,CENTRAL-01,priority,6413,0.357,0.12,0,5,203
2024-09-07,CENTRAL-01,economy,5245,0.05,0.211,0,5,374
2024-09-07,SOUTH-01,standard,6735,0.167,0.139,0,5,403
2024-09-07,SOUTH-01,priority,6252,0.257,0.279,0,5,320
2024-09-07,SOUTH-01,economy,6118,0.117,0.268,0,5,135
2024-09-07,SOUTH-02,standard,7471,0.0,0.084,0,5,400
2024-09-07,SOUTH-02,priority,7189,0.242,0.136,0,5,488
2024-09-07,SOUTH-02,economy,5469,0.189,0.242,0,5,333
2024-09-07,WEST-01,standard,7050,0.197,0.198,0,5,360
2024-09-07,WEST-01,priority,7608,0.228,0.188,0,5,499
2024-09-07,WEST-01,economy,6474,0.173,0.204,0,5,391
2024-09-08,NORTH-01,standard,5638,0.275,0.146,0,6,464
2024-09-08,NORTH-01,priority,5981,0.265,0.249,0,6,443
2024-09-08,NORTH-01,economy,4634,0.125,0.191,0,6,392
2024-09-08,NORTH-02,standard,6312,0.359,0.015,0,6,591
2024-09-08,NORTH-02,priority,5283,0.248,0.197,0,6,339
2024-09-08,NORTH-02,economy,5057,0.264,0.201,0,6,406
2024-09-08,CENTRAL-01,standard,5988,0.288,0.213,0,6,459
2024-09-08,CENTRAL-01,priority,6243,0.403,0.148,0,6,257
2024-09-08,CENTRAL-01,economy,5715,0.176,0.099,0,6,548
2024-09-08,SOUTH-01,standard,7687,0.168,0.244,0,6,406
2024-09-08,SOUTH-01,priority,5952,0.196,0.209,0,6,371
2024-09-08,SOUTH-01,economy,5704,0.437,0.11,0,6,413
2024-09-08,SOUTH-02,standard,8072,0.16,0.168,0,6,488
2024-09-08,SOUTH-02,priority,6638,0.265,0.278,0,6,253
2024-09-08,SOUTH-02,economy,6254,0.392,0.161,0,6,276
2024-09-08,WEST-01,standard,7602,0.227,0.062,0,6,330
2024-09-08,WEST-01,priority,6208,0.075,0.126,0,6,227
2024-09-08,WEST-01,economy,5986,0.274,0.178,0,6,425
2024-09-09,NORTH-01,standard,6596,0.075,0.208,0,0,338
2024-09-09,NORTH-01,priority,5805,0.169,0.355,0,0,381
2024-09-09,NORTH-01,economy,4388,0.274,0.073,0,0,239
2024-09-09,NORTH-02,standard,6695,0.271,0.123,0,0,490
2024-09-09,NORTH-02,priority,5730,0.083,0.143,0,0,390
2024-09-09,NORTH-02,economy,5242,0.208,0.214,0,0,314
2024-09-09,CENTRAL-01,standard,8074,0.027,0.13,0,0,383
2024-09-09,CENTRAL-01,priority,6121,0.016,0.096,0,0,208
2024-09-09,CENTRAL-01,economy,6012,0.261,0.034,0,0,363
2024-09-09,SOUTH-01,standard,7454,0.116,0.168,0,0,504
2024-09-09,SOUTH-01,priority,6972,0.096,0.119,0,0,471
2024-09-09,SOUTH-01,economy,6388,0.245,0.0,0,0,162
2024-09-09,SOUTH-02,standard,8076,0.139,0.141,0,0,482
2024-09-09,SOUTH-02,priority,7083,0.266,0.088,0,0,388
2024-09-09,SOUTH-02,economy,7638,0.0,0.112,0,0,228
2024-09-09,WEST-01,standard,9448,0.139,0.103,0,0,398
2024-09-09,WEST-01,priority,7960,0.122,0.068,0,0,451
2024-09-09,WEST-01,economy,7696,0.074,0.229,0,0,513
2024-09-10,NORTH-01,standard,6449,0.141,0.169,0,1,548
2024-09-10,NORTH-01,priority,5655,0.194,0.151,0,1,287
2024-09-10,NORTH-01,economy,5008,0.209,0.216,0,1,345
2024-09-10,NORTH-02,standard,6208,0.202,0.179,0,1,255
2024-09-10,NORTH-02,priority,6062,0.016,0.153,0,1,302
2024-09-10,NORTH-02,economy,5286,0.037,0.118,0,1,429
2024-09-10,CENTRAL-01,standard,7176,0.238,0.162,0,1,150
2024-09-10,CENTRAL-01,priority,6796,0.125,0.089,0,1,458
2024-09-10,CENTRAL-01,economy,5952,0.219,0.251,0,1,285
2024-09-10,SOUTH-01,standard,7570,0.305,0.163,0,1,628
2024-09-10,SOUTH-01,priority,6780,0.249,0.135,0,1,542
2024-09-10,SOUTH-01,economy,6793,0.205,0.152,0,1,489
2024-09-10,SOUTH-02,standard,8418,0.246,0.221,0,1,499
2024-09-10,SOUTH-02,priority,7321,0.092,0.295,0,1,436
2024-09-10,SOUTH-02,economy,6854,0.02,0.142,0,1,401
2024-09-10,WEST-01,standard,8484,0.221,0.073,0,1,601
2024-09-10,WEST-01,priority,8427,0.023,0.082,0,1,442
2024-09-10,WEST-01,economy,7142,0.198,0.232,0,1,331
2024-09-11,NORTH-01,standard,6178,0.103,0.122,0,2,161
2024-09-11,NORTH-01,priority,5542,0.037,0.041,0,2,272
2024-09-11,NORTH-01,economy,4104,0.141,0.021,0,2,407
2024-09-11,NORTH-02,standard,5315,0.21,0.141,0,2,300
2024-09-11,NORTH-02,priority,5551,0.198,0.071,0,2,452
2024-09-11,NORTH-02,economy,4854,0.117,0.208,0,2,463
2024-09-11,CENTRAL-01,standard,6435,0.424,0.063,0,2,529
2024-09-11,CENTRAL-01,priority,5622,0.064,0.104,0,2,332
2024-09-11,CENTRAL-01,economy,5571,0.137,0.134,0,2,119
2024-09-11,SOUTH-01,standard,7275,0.063,0.204,0,2,271
2024-09-11,SOUTH-01,priority,6302,0.247,0.256,0,2,248
2024-09-11,SOUTH-01,economy,5336,0.285,0.288,0,2,344
2024-09-11,SOUTH-02,standard,6461,0.311,0.159,0,2,427
2024-09-11,SOUTH-02,priority,5934,0.063,0.048,0,2,500
2024-09-11,SOUTH-02,economy,6427,0.08,0.177,0,2,392
2024-09-11,WEST-01,standard,7795,0.216,0.18,0,2,322
2024-09-11,WEST-01,priority,7139,0.078,0.142,0,2,445
2024-09-11,WEST-01,economy,6065,0.312,0.178,0,2,100
2024-09-12,NORTH-01,standard,5224,0.088,0.042,0,3,365
2024-09-12,NORTH-01,priority,5342,0.19,0.299,0,3,569
2024-09-12,NORTH-01,economy,4223,0.266,0.237,0,3,177
2024-09-12,NORTH-02,standard,5795,0.126,0.149,0,3,233
2024-09-12,NORTH-02,priority,4602,0.23,0.07,0,3,183
2024-09-12,NORTH-02,economy,4602,0.152,0.071,0,3,390
2024-09-12,CENTRAL-01,standard,5766,0.249,0.097,0,3,283
2024-09-12,CENTRAL-01,priority,5988,0.259,0.221,0,3,503
2024-09-12,CENTRAL-01,economy,5591,0.388,0.111,0,3,316
2024-09-12,SOUTH-01,standard,6002,0.302,0.207,0,3,244
2024-09-12,SOUTH-01,priority,6575,0.033,0.007,0,3,625
2024-09-12,SOUTH-01,economy,6369,0.149,0.218,0,3,396
2024-09-12,SOUTH-02,standard,7506,0.177,0.13,0,3,510
2024-09-12,SOUTH-02,priority,6653,0.235,0.184,0,3,188
2024-09-12,SOUTH-02,economy,6097,0.288,0.047,0,3,453
2024-09-12,WEST-01,standard,8685,0.043,0.101,0,3,431
2024-09-12,WEST-01,priority,6999,0.034,0.214,0,3,159
2024-09-12,WEST-01,economy,6479,0.242,0.077,0,3,276
2024-09-13,NORTH-01,standard,4438,0.265,0.165,0,4,358
2024-09-13,NORTH-01,priority,5302,0.145,0.263,0,4,429
2024-09-13,NORTH-01,economy,4330,0.095,0.087,0,4,266
2024-09-13,NORTH-02,standard,5339,0.341,0.138,0,4,240
2024-09-13,NORTH-02,priority,5180,0.296,0.137,0,4,462
2024-09-13,NORTH-02,economy,4326,0.07,0.0,0,4,338
2024-09-13,CENTRAL-01,standard,6741,0.15,0.025,0,4,401
2024-09-13,CENTRAL-01,priority,5278,0.227,0.184,0,4,374
2024-09-13,CENTRAL-01,economy,5522,0.289,0.241,0,4,407
2024-09-13,SOUTH-01,standard,6632,0.0,0.149,0,4,532
2024-09-13,SOUTH-01,priority,6017,0.316,0.074,0,4,390
2024-09-13,SOUTH-01,economy,4441,0.288,0.016,0,4,317
2024-09-13,SOUTH-02,standard,7730,0.0,0.163,0,4,560
2024-09-13,SOUTH-02,priority,7040,0.105,0.163,0,4,250
2024-09-13,SOUTH-02,economy,5738,0.29,0.172,0,4,369
2024-09-13,WEST-01,standard,7675,0.163,0.212,0,4,437
2024-09-13,WEST-01,priority,7159,0.105,0.075,0,4,287
2024-09-13,WEST-01,economy,6145,0.276,0.197,0,4,390
2024-09-14,NORTH-01,standard,5257,0.088,0.022,0,5,331
2024-09-14,NORTH-01,priority,5305,0.243,0.162,0,5,221
2024-09-14,NORTH-01,economy,3739,0.135,0.282,0,5,237
2024-09-14,NORTH-02,standard,5929,0.051,0.134,0,5,430
2024-09-14,NORTH-02,priority,4990,0.211,0.046,0,5,329
2024-09-14,NORTH-02,economy,5233,0.269,0.345,0,5,215
2024-09-14,CENTRAL-01,standard,6255,0.169,0.164,0,5,424
2024-09-14,CENTRAL-01,priority,5842,0.0,0.194,0,5,342
2024-09-14,CENTRAL-01,economy,5035,0.356,0.049,0,5,426
2024-09-14,SOUTH-01,standard,7262,0.2,0.021,0,5,372
2024-09-14,SOUTH-01,priority,6120,0.117,0.125,0,5,220
2024-09-14,SOUTH-01,economy,5839,0.2,0.102,0,5,417
2024-09-14,SOUTH-02,standard,6771,0.375,0.133,0,5,206
2024-09-14,SOUTH-02,priority,6223,0.443,0.203,0,5,569
2024-09-14,SOUTH-02,economy,5467,0.343,0.042,0,5,328
2024-09-14,WEST-01,standard,8140,0.052,0.142,0,5,259
2024-09-14,WEST-01,priority,7368,0.215,0.243,0,5,391
2024-09-14,WEST-01,economy,6156,0.1,0.216,0,5,393
2024-09-15,NORTH-01,standard,5451,0.183,0.24,0,6,283
2024-09-15,NORTH-01,priority,4966,0.031,0.185,0,6,225
2024-09-15,NORTH-01,economy,4019,0.088,0.193,0,6,178
2024-09-15,NORTH-02,standard,6304,0.288,0.137,0,6,325
2024-09-15,NORTH-02,priority,5995,0.18,0.163,0,6,516
2024-09-15,NORTH-02,economy,4174,0.318,0.1,0,6,396
2024-09-15,CENTRAL-01,standard,6419,0.345,0.243,0,6,459
2024-09-15,CENTRAL-01,priority,5841,0.269,0.162,0,6,367
2024-09-15,CENTRAL-01,economy,4928,0.085,0.095,0,6,135
2024-09-15,SOUTH-01,standard,7177,0.197,0.147,0,6,546
2024-09-15,SOUTH-01,priority,5937,0.339,0.263,0,6,186
2024-09-15,SOUTH-01,economy,6327,0.292,0.261,0,6,428
2024-09-15,SOUTH-02,standard,7738,0.0,0.179,0,6,562
2024-09-15,SOUTH-02,priority,6376,0.352,0.223,0,6,247
2024-09-15,SOUTH-02,economy,6549,0.244,0.087,0,6,171
2024-09-15,WEST-01,standard,7620,0.248,0.176,0,6,297
2024-09-15,WEST-01,priority,7009,0.0,0.107,0,6,523
2024-09-15,WEST-01,economy,6083,0.086,0.186,0,6,420
2024-09-16,NORTH-01,standard,6800,0.0,0.318,0,0,48
2024-09-16,NORTH-01,priority,5582,0.094,0.08,0,0,303
2024-09-16,NORTH-01,economy,4751,0.1,0.085,0,0,421
